Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1751721298747,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298751,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721298761,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721298771,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721298778,00000511,false,1,3,13,12,00
1751721298782,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721298791,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721298797,00000285,false,1,3,00,00,00
1751721298801,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298807,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721298811,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721298849,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298855,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721298866,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721298870,00000513,false,1,3,0C,02,00
1751721298881,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721298897,00000285,false,1,3,00,00,00
1751721298901,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298905,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721298909,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721298913,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721298947,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721298951,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721298961,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721298971,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721298981,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721298991,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721298997,00000285,false,1,3,00,00,00
1751721299001,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299005,00000471,false,1,7,00,00,00,00,00,00,00
1751721299009,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721299013,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721299018,00000473,false,1,3,00,C0,00
1751721299022,0000050C,false,1,3,11,02,00
1751721299048,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299055,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721299081,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721299097,00000285,false,1,3,00,00,00
1751721299101,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299105,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721299109,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721299113,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721299120,00000511,false,1,3,13,12,00
1751721299149,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299155,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721299163,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721299173,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721299181,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721299193,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721299199,00000285,false,1,3,00,00,00
1751721299205,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299209,00000513,false,1,3,0C,02,00
1751721299213,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721299217,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721299247,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299252,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721299267,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721299281,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721299297,00000285,false,1,3,00,00,00
1751721299301,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299305,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721299309,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721299314,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721299318,0000050C,false,1,3,11,02,00
1751721299347,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299351,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721299361,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721299371,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721299381,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721299391,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721299397,00000285,false,1,3,00,00,00
1751721299401,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299405,00000511,false,1,3,13,12,00
1751721299409,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721299413,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721299447,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299451,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721299461,00000471,false,1,7,00,00,00,00,00,00,00
1751721299483,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721299488,00000513,false,1,3,0C,02,00
1751721299497,00000285,false,1,3,00,00,00
1751721299501,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299505,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721299509,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721299513,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721299547,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299551,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721299561,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721299571,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721299581,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721299591,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721299596,00000285,false,1,3,00,00,00
1751721299601,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299605,0000050C,false,1,3,11,02,00
1751721299609,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721299613,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721299647,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299651,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721299666,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721299681,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721299698,00000285,false,1,3,00,00,00
1751721299704,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299708,00000511,false,1,3,13,12,00
1751721299713,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721299717,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721299721,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721299747,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299751,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721299763,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721299773,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721299783,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721299787,00000513,false,1,3,0C,02,00
1751721299791,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721299796,00000285,false,1,3,00,00,00
1751721299801,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299807,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721299811,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721299848,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299854,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721299873,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721299883,0000050C,false,1,3,11,02,00
1751721299892,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721299899,00000285,false,1,3,00,00,00
1751721299905,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299909,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721299915,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721299947,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721299951,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721299961,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721299972,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721299979,00000511,false,1,3,13,12,00
1751721299985,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721299991,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721299996,00000285,false,1,3,00,00,00
1751721300001,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300006,00000471,false,1,7,00,00,00,00,00,00,00
1751721300014,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721300019,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721300024,00000473,false,1,3,00,C0,00
1751721300047,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300053,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721300065,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721300069,00000513,false,1,3,0C,02,00
1751721300073,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721300093,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721300099,00000285,false,1,3,00,00,00
1751721300106,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300112,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721300118,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721300147,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300151,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721300163,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721300173,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721300183,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721300193,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721300197,00000285,false,1,3,00,00,00
1751721300201,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300207,0000050C,false,1,3,11,02,00
1751721300214,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721300220,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721300249,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300253,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721300271,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721300291,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721300298,00000285,false,1,3,00,00,00
1751721300305,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300311,00000511,false,1,3,13,12,00
1751721300316,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721300323,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721300347,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300353,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721300362,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721300373,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721300383,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721300389,00000513,false,1,3,0C,02,00
1751721300395,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721300402,00000285,false,1,3,00,00,00
1751721300408,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300414,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721300421,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721300449,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300454,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721300461,00000471,false,1,7,00,00,00,00,00,00,00
1751721300468,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721300474,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721300483,0000050C,false,1,3,11,02,00
1751721300491,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721300496,00000285,false,1,3,00,00,00
1751721300502,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300509,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721300513,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721300547,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300554,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721300562,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721300571,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721300578,00000511,false,1,3,13,12,00
1751721300582,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721300591,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721300596,00000285,false,1,3,00,00,00
1751721300600,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300607,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721300611,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721300649,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300655,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721300667,00000513,false,1,3,0C,02,00
1751721300674,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721300693,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721300699,00000285,false,1,3,00,00,00
1751721300706,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300712,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721300719,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721300749,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300755,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721300763,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721300773,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721300783,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721300793,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721300799,00000285,false,1,3,00,00,00
1751721300806,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300812,0000050C,false,1,3,11,02,00
1751721300816,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721300821,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721300847,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300852,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721300868,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721300882,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721300898,00000285,false,1,3,00,00,00
1751721300904,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300910,00000511,false,1,3,13,12,00
1751721300916,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721300922,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721300928,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721300948,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721300954,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721300961,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721300971,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721300982,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721300987,00000513,false,1,3,0C,02,00
1751721300993,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721301001,00000285,false,1,3,00,00,00
1751721301006,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301011,00000471,false,1,7,00,00,00,00,00,00,00
1751721301019,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721301026,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721301033,00000473,false,1,3,00,C0,00
1751721301049,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301057,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721301082,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721301094,0000050C,false,1,3,11,02,00
1751721301100,00000285,false,1,3,00,00,00
1751721301105,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301111,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721301116,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721301121,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721301147,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301151,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721301162,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721301174,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721301182,00000511,false,1,3,13,12,00
1751721301188,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721301193,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721301198,00000285,false,1,3,00,00,00
1751721301203,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301209,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721301214,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721301247,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301252,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721301268,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721301274,00000513,false,1,3,0C,02,00
1751721301284,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721301300,00000285,false,1,3,00,00,00
1751721301305,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301313,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721301319,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721301324,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721301346,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301350,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721301363,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721301372,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721301381,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721301393,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721301399,00000285,false,1,3,00,00,00
1751721301405,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301411,0000050C,false,1,3,11,02,00
1751721301417,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721301423,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721301448,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301454,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721301460,00000471,false,1,7,00,00,00,00,00,00,00
1751721301480,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721301496,00000285,false,1,3,00,00,00
1751721301500,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301504,00000511,false,1,3,13,12,00
1751721301510,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721301516,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721301520,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721301546,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301550,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721301562,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721301572,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721301580,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721301585,00000513,false,1,3,0C,02,00
1751721301590,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721301596,00000285,false,1,3,00,00,00
1751721301600,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301606,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721301610,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721301646,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301650,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721301665,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721301680,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721301691,0000050C,false,1,3,11,02,00
1751721301697,00000285,false,1,3,00,00,00
1751721301703,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301709,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721301713,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721301717,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721301746,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301750,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721301762,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721301770,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721301779,00000511,false,1,3,13,12,00
1751721301783,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721301790,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721301796,00000285,false,1,3,00,00,00
1751721301799,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301808,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721301814,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721301847,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301853,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721301867,00000513,false,1,3,0C,02,00
1751721301875,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721301892,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721301897,00000285,false,1,3,00,00,00
1751721301902,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301908,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721301916,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721301949,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721301955,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721301962,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721301972,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721301985,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721301995,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721302002,00000285,false,1,3,00,00,00
1751721302007,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721302012,00000471,false,1,7,00,00,00,00,00,00,00
1751721302019,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721302027,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721302036,00000473,false,1,3,00,C0,00
1751721302044,0000050C,false,1,3,11,02,00
1751721302050,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721302055,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721302067,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721302074,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721302093,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721302101,00000285,false,1,3,00,00,00
1751721302109,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721302114,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721302119,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721302125,00000511,false,1,3,13,12,00
1751721302147,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721302154,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721302164,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721302171,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721302182,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721302192,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721302198,00000285,false,1,3,00,00,00
1751721302203,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721302208,00000513,false,1,3,0C,02,00
1751721302213,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721302218,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721302246,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721302250,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721302271,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721302291,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721302298,00000285,false,1,3,00,00,00
1751721302304,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721302311,0000050C,false,1,3,11,02,00
1751721302317,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721302324,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721302346,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721302350,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721302361,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721302371,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721302381,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721302393,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721302399,00000285,false,1,3,00,00,00
1751721302405,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721302411,00000511,false,1,3,13,12,00
1751721302416,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721302420,00000433,false,1,8,00,00,00,00,00,00,00,00
